queue_type n_threads config batch_size time_limit total_values throughput enq_count deq_count failed_deq_count duration_ns freelist_pushes freelist_pops freelist_max_size malloc_count reused_count successful_CAS_ops failed_CAS_ops
1 20 d 1 0.25 20000 2.5310354835469138 20000.0 90632.5 70632.5 43710371.0 20000.0 0.0 4333.5 20000.0 0.0 0.0 0.0
1 64 d 1 0.25 20000 2.2060339120601453 20000.0 252917.5 232917.5 123714100.0 20000.0 0.0 1861.0 20000.0 0.0 0.0 0.0
1 1 a 1 1 20000 8.724106273097176 20000.0 20001.0 1.0 4585111.5 20000.0 19999.0 1.0 1.0 19999.0 0.0 0.0
1 8 a 1 1 20000 1.447345613257263 20000.0 20008.0 8.0 27642326.5 20000.0 19985.0 2.0 15.0 19985.0 0.0 0.0
1 20 a 1 1 20000 2.253387323412517 20000.0 20020.0 20.0 17759929.5 20000.0 19962.5 2.0 37.5 19962.5 0.0 0.0
1 64 a 1 1 20000 3.571043546649497 20000.0 20064.0 64.0 11219129.5 20000.0 19879.5 2.0 120.5 19879.5 0.0 0.0
1 1 b 1 1 20000 6.038487811689757 20000.0 0.0 0.0 3312087.5 0.0 0.0 0.0 20000.0 0.0 0.0 0.0
1 8 b 1 1 20000 1.9724720586125222 20000.0 108293.0 88293.0 65041732.5 20000.0 0.0 10767.5 20000.0 0.0 0.0 0.0
1 20 b 1 1 20000 1.5747626533414223 20000.0 130555.5 110555.5 95605201.0 20000.0 0.0 12160.5 20000.0 0.0 0.0 0.0
1 64 b 1 1 20000 1.2630987160893343 3123.0 1262458.0 1259335.0 1001965233.5 3123.0 0.0 753.0 3123.0 0.0 0.0 0.0
1 1 c 1 1 20000 7.899461400359067 0.0 11.0 11.0 1392.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 8 c 1 1 20000 1.5408341116731545 20000.0 35832.5 15832.5 36235244.0 20000.0 0.0 7311.0 20000.0 0.0 0.0 0.0
1 20 c 1 1 20000 2.2867468533748903 20000.0 72453.5 52453.5 40430142.0 20000.0 0.0 3996.5 20000.0 0.0 0.0 0.0
1 64 c 1 1 20000 1.8098988331300345 17070.5 843628.5 826558.0 475550889.5 17070.5 0.0 1891.5 17070.5 0.0 0.0 0.0
1 1 d 1 1 20000 5.976612023000991 20000.0 0.0 0.0 3346377.5 0.0 0.0 0.0 20000.0 0.0 0.0 0.0
1 8 d 1 1 20000 2.153633859847776 20000.0 106067.5 86067.5 58537109.0 20000.0 0.0 6692.5 20000.0 0.0 0.0 0.0
1 20 d 1 1 20000 2.268749740529864 20000.0 69350.5 49350.5 39383145.0 20000.0 0.0 3546.5 20000.0 0.0 0.0 0.0
1 64 d 1 1 20000 2.3335610376108 20000.0 483556.0 463556.0 215788656.0 20000.0 0.0 2609.5 20000.0 0.0 0.0 0.0
1 1 a 1000 0.25 20000 12.15207461848043 20000.0 21000.0 1000.0 3373909.5 20000.0 19000.0 1000.0 1000.0 19000.0 0.0 0.0
1 8 a 1000 0.25 20000 1.5159236757235297 20000.0 24000.0 4000.0 29025208.0 20000.0 11392.5 1500.0 8607.5 11392.5 0.0 0.0
1 20 a 1000 0.25 20000 2.0300680827316353 20000.0 40000.0 20000.0 29555659.0 20000.0 0.0 2000.0 20000.0 0.0 0.0 0.0
1 64 a 1000 0.25 20000 2.344067959999652 20000.0 64000.0 44000.0 35835138.5 20000.0 0.0 860.0 20000.0 0.0 0.0 0.0
1 1 b 1000 0.25 20000 10.596649657277858 20000.0 0.0 0.0 1887389.0 0.0 0.0 0.0 20000.0 0.0 0.0 0.0
1 8 b 1000 0.25 20000 2.140665185490574 20000.0 162500.0 142500.0 85253874.0 20000.0 0.0 8680.0 20000.0 0.0 0.0 0.0
1 20 b 1000 0.25 20000 1.8329520652926456 12054.5 406225.0 394170.5 228199912.0 12054.5 0.0 2964.0 12054.5 0.0 0.0 0.0
1 64 b 1000 0.25 20000 1.3662454921051175 1343.0 341774.5 340431.5 251138980.5 1343.0 0.0 474.0 1343.0 0.0 0.0 0.0
1 1 c 1000 0.25 20000 19.13399536957312 0.0 1000.0 1000.0 52263.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 8 c 1000 0.25 20000 1.9011740561949027 20000.0 31500.0 11500.0 27088524.5 20000.0 0.0 6379.5 20000.0 0.0 0.0 0.0
1 20 c 1000 0.25 20000 2.791219802585485 20000.0 90500.0 70500.0 39588426.5 20000.0 0.0 4193.5 20000.0 0.0 0.0 0.0
1 64 c 1000 0.25 20000 2.0831526207276276 14986.0 378880.0 363894.0 189072080.5 14986.0 0.0 2867.5 14986.0 0.0 0.0 0.0
1 1 d 1000 0.25 20000 10.089277494227042 20000.0 0.0 0.0 1982302.5 0.0 0.0 0.0 20000.0 0.0 0.0 0.0
1 8 d 1000 0.25 20000 1.9151695181914126 20000.0 32000.0 12000.0 27151643.5 20000.0 0.0 7034.5 20000.0 0.0 0.0 0.0
1 20 d 1000 0.25 20000 2.518097089873389 20000.0 69000.0 49000.0 35344149.5 20000.0 0.0 4274.5 20000.0 0.0 0.0 0.0
1 64 d 1000 0.25 20000 3.1061364666561295 16309.5 543746.5 527437.0 180306308.5 16309.5 0.0 1904.0 16309.5 0.0 0.0 0.0
1 1 a 1000 1 20000 12.843957661929805 20000.0 21000.0 1000.0 3192162.5 20000.0 19000.0 1000.0 1000.0 19000.0 0.0 0.0
1 8 a 1000 1 20000 1.7556098167556318 20000.0 24000.0 4000.0 25062516.5 20000.0 11569.5 1500.0 8430.5 11569.5 0.0 0.0
1 20 a 1000 1 20000 1.887063881452634 20000.0 40000.0 20000.0 31795426.0 20000.0 0.0 2000.0 20000.0 0.0 0.0 0.0
1 64 a 1000 1 20000 2.37569316327688 20000.0 64000.0 44000.0 35358101.5 20000.0 0.0 931.5 20000.0 0.0 0.0 0.0
1 1 b 1000 1 20000 10.530189790875696 20000.0 0.0 0.0 1899301.0 0.0 0.0 0.0 20000.0 0.0 0.0 0.0
1 8 b 1000 1 20000 2.335532220529262 20000.0 265000.0 245000.0 122027860.5 20000.0 0.0 9118.0 20000.0 0.0 0.0 0.0
1 20 b 1000 1 20000 1.2752258409421198 20000.0 441500.0 421500.0 361896681.5 20000.0 0.0 7276.0 20000.0 0.0 0.0 0.0
1 64 b 1000 1 20000 1.150202897107149 2696.5 1149692.0 1146995.5 1001900189.0 2696.5 0.0 1011.5 2696.5 0.0 0.0 0.0
1 1 c 1000 1 20000 13.997956298380437 0.0 1000.0 1000.0 71439.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 8 c 1000 1 20000 1.8147204157472623 20000.0 22000.0 2000.0 23144061.0 20000.0 0.0 7015.0 20000.0 0.0 0.0 0.0
1 20 c 1000 1 20000 2.117686220447385 20000.0 76000.0 56000.0 45332495.0 20000.0 0.0 6127.0 20000.0 0.0 0.0 0.0
1 64 c 1000 1 20000 1.376049770309089 14131.5 1069665.0 1055533.5 787614317.0 14131.5 0.0 1944.5 14131.5 0.0 0.0 0.0
1 1 d 1000 1 20000 10.153425880117993 20000.0 0.0 0.0 1969778.5 0.0 0.0 0.0 20000.0 0.0 0.0 0.0
1 8 d 1000 1 20000 1.799459343442966 20000.0 60000.0 40000.0 44457798.0 20000.0 0.0 6910.0 20000.0 0.0 0.0 0.0
1 20 d 1000 1 20000 2.473835026718225 20000.0 95000.0 75000.0 46486527.5 20000.0 0.0 4659.0 20000.0 0.0 0.0 0.0
1 64 d 1000 1 20000 2.332073514003026 19770.5 1160441.5 1140671.0 506078386.0 19770.5 0.0 2264.5 19770.5 0.0 0.0 0.0
