queue_type n_threads config batch_size time_limit total_values throughput enq_count deq_count failed_deq_count duration_ns freelist_pushes freelist_pops freelist_max_size malloc_count reused_count successful_CAS_ops failed_CAS_ops
5 1 a 1 1 20000 4.623766850535792 20000.0 20001.0 1.0 8651171.5 20000.0 19999.0 1.0 1.0 19999.0 60000.0 0.0
5 8 a 1 1 20000 2.2091833456797385 20000.0 20008.0 8.0 18109859.5 20000.0 19986.5 2.0 13.5 19986.5 60000.0 65769.0
5 20 a 1 1 20000 2.5730448668429995 20000.0 20020.0 20.0 15553557.0 20000.0 19962.5 2.0 37.5 19962.5 60000.0 125555.5
5 64 a 1 1 20000 1.9533139250064746 20000.0 20064.0 64.0 20510784.0 20000.0 19876.5 2.0 123.5 19876.5 60000.0 337804.0
5 1 b 1 1 20000 3.2292096218821578 20000.0 0.0 0.0 6193466.0 0.0 0.0 0.0 20000.0 0.0 40000.0 0.0
5 8 b 1 1 20000 4.566984175228283 20000.0 205420.5 185420.5 49358721.5 20000.0 0.0 4697.0 20000.0 0.0 60000.0 180101.5
5 20 b 1 1 20000 7.118610992204338 20000.0 605312.5 585312.5 87841926.0 20000.0 0.0 2894.0 20000.0 0.0 60000.0 472808.0
5 64 b 1 1 20000 30.62863027754063 20000.0 3790136.0 3770136.0 124397858.0 20000.0 0.0 1367.5 20000.0 0.0 60000.0 1041460.5
5 1 c 1 1 20000 5.545752457776657 0.0 11.0 11.0 1983.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5 8 c 1 1 20000 3.1078048571631314 20000.0 34330.5 14330.5 17481953.5 20000.0 0.0 7813.0 20000.0 0.0 60000.0 76169.5
5 20 c 1 1 20000 2.14004709184492 20000.0 26527.5 6527.5 21741344.0 20000.0 0.0 4298.5 20000.0 0.0 60000.0 148141.0
5 64 c 1 1 20000 1.6377151642946843 20000.0 37802.5 17802.5 35294599.0 20000.0 0.0 3766.5 20000.0 0.0 60000.0 427639.0
5 1 d 1 1 20000 3.127965702481666 20000.0 0.0 0.0 6393932.0 0.0 0.0 0.0 20000.0 0.0 40000.0 0.0
5 8 d 1 1 20000 2.5302964301646154 20000.0 52410.5 32410.5 28617398.0 20000.0 0.0 5574.0 20000.0 0.0 60000.0 102822.5
5 20 d 1 1 20000 1.6003829448055313 20000.0 36141.0 16141.0 35079729.0 20000.0 0.0 3000.0 20000.0 0.0 60000.0 228580.5
5 64 d 1 1 20000 1.2573400439131663 20000.0 34694.5 14694.5 43500165.5 20000.0 0.0 1811.5 20000.0 0.0 60000.0 495307.5
5 1 a 1000 0.25 20000 5.6351067701547155 20000.0 21000.0 1000.0 7275816.0 20000.0 19000.0 1000.0 1000.0 19000.0 60000.0 0.0
5 8 a 1000 0.25 20000 1.8339724727400832 20000.0 24000.0 4000.0 23991636.0 20000.0 11888.5 1500.0 8111.5 11888.5 60000.0 97843.0
5 20 a 1000 0.25 20000 2.6566917926244833 20000.0 40000.0 20000.0 22584479.0 20000.0 0.0 2000.0 20000.0 0.0 60000.0 182965.0
5 64 a 1000 0.25 20000 2.3293441696827397 20000.0 64000.0 44000.0 36061652.5 20000.0 0.0 999.5 20000.0 0.0 60000.0 430201.5
5 1 b 1000 0.25 20000 3.285374531053853 20000.0 0.0 0.0 6087586.0 0.0 0.0 0.0 20000.0 0.0 40000.0 0.0
5 8 b 1000 0.25 20000 9.793228732483643 20000.0 300500.0 280500.0 32726694.0 20000.0 0.0 6362.0 20000.0 0.0 60000.0 161600.0
5 20 b 1000 0.25 20000 12.940945551551492 20000.0 828000.0 808000.0 65528442.0 20000.0 0.0 2483.0 20000.0 0.0 60000.0 381813.0
5 64 b 1000 0.25 20000 83.21251621226476 20000.0 10252500.0 10232500.0 123448977.0 20000.0 0.0 1190.0 20000.0 0.0 60000.0 1034307.5
5 1 c 1000 0.25 20000 13.267526402377541 0.0 1000.0 1000.0 75372.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5 8 c 1000 0.25 20000 1.7344558249639217 20000.0 28000.0 8000.0 27674386.0 20000.0 0.0 6477.5 20000.0 0.0 60000.0 93066.0
5 20 c 1000 0.25 20000 2.1598201054979556 20000.0 43000.0 23000.0 29169096.0 20000.0 0.0 4126.5 20000.0 0.0 60000.0 201180.5
5 64 c 1000 0.25 20000 2.070228992026492 20000.0 52500.0 32500.0 35020280.5 20000.0 0.0 3614.0 20000.0 0.0 60000.0 468054.0
5 1 d 1000 0.25 20000 3.759920079138798 20000.0 0.0 0.0 5319262.0 0.0 0.0 0.0 20000.0 0.0 40000.0 0.0
5 8 d 1000 0.25 20000 3.138635095367705 20000.0 36500.0 16500.0 18001455.5 20000.0 0.0 6367.5 20000.0 0.0 60000.0 92668.0
5 20 d 1000 0.25 20000 2.7025594528793433 20000.0 47000.0 27000.0 24791314.0 20000.0 0.0 3899.5 20000.0 0.0 60000.0 175230.0
5 64 d 1000 0.25 20000 2.4675718623607814 20000.0 66500.0 46500.0 35054703.5 20000.0 0.0 1911.0 20000.0 0.0 60000.0 467960.5
5 1 a 1000 1 20000 5.455114915321981 20000.0 21000.0 1000.0 7515882.0 20000.0 19000.0 1000.0 1000.0 19000.0 60000.0 0.0
5 8 a 1000 1 20000 2.3986260887820374 20000.0 24000.0 4000.0 18343834.5 20000.0 11823.0 1490.0 8177.0 11823.0 60000.0 119623.0
5 20 a 1000 1 20000 2.4578266643142537 20000.0 40000.0 20000.0 24411811.0 20000.0 0.0 2000.0 20000.0 0.0 60000.0 197054.0
5 64 a 1000 1 20000 1.9543773865507192 20000.0 64000.0 44000.0 42980440.0 20000.0 0.0 985.5 20000.0 0.0 60000.0 462211.0
5 1 b 1000 1 20000 4.03073881729457 20000.0 0.0 0.0 4961869.5 0.0 0.0 0.0 20000.0 0.0 40000.0 0.0
5 8 b 1000 1 20000 10.00423056417826 20000.0 576000.0 556000.0 59574796.5 20000.0 0.0 4567.5 20000.0 0.0 60000.0 173003.5
5 20 b 1000 1 20000 11.062863562490875 20000.0 767000.0 747000.0 71138905.0 20000.0 0.0 2754.5 20000.0 0.0 60000.0 344565.0
5 64 b 1000 1 20000 23.321705859774166 20000.0 2284500.0 2264500.0 98813526.5 20000.0 0.0 1154.5 20000.0 0.0 60000.0 891711.5
5 1 c 1000 1 20000 12.552642645092858 0.0 1000.0 1000.0 79664.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5 8 c 1000 1 20000 2.04534659926863 20000.0 28500.0 8500.0 23712362.5 20000.0 0.0 5855.5 20000.0 0.0 60000.0 87583.0
5 20 c 1000 1 20000 3.2302890031894855 20000.0 37000.0 17000.0 17645480.0 20000.0 0.0 6326.0 20000.0 0.0 60000.0 137973.0
5 64 c 1000 1 20000 2.1495265623229662 20000.0 64500.0 44500.0 39310982.0 20000.0 0.0 2231.5 20000.0 0.0 60000.0 492400.0
5 1 d 1000 1 20000 3.4219885004076445 20000.0 0.0 0.0 5844555.0 0.0 0.0 0.0 20000.0 0.0 40000.0 0.0
5 8 d 1000 1 20000 2.625845123908901 20000.0 48000.0 28000.0 25896424.5 20000.0 0.0 6253.0 20000.0 0.0 60000.0 96642.5
5 20 d 1000 1 20000 1.9392984685530652 20000.0 42500.0 22500.0 32228149.0 20000.0 0.0 3546.5 20000.0 0.0 60000.0 231436.0
5 64 d 1000 1 20000 2.4687606039993732 20000.0 58000.0 38000.0 31594801.0 20000.0 0.0 1653.5 20000.0 0.0 60000.0 465809.0
